Vertices list
192
0.01 0.66 0
0.00980785 0.66 0.0019509
0.00923879 0.66 0.00382683
0.0083147 0.66 0.0055557
0.00707107 0.66 0.00707107
0.0055557 0.66 0.0083147
0.00382683 0.66 0.00923879
0.0019509 0.66 0.00980785
-4.37114e-10 0.66 0.01
-0.0019509 0.66 0.00980785
-0.00382683 0.66 0.00923879
-0.0055557 0.66 0.0083147
-0.00707107 0.66 0.00707107
-0.0083147 0.66 0.0055557
-0.0092388 0.66 0.00382683
-0.00980785 0.66 0.0019509
-0.01 0.66 -8.74228e-10
-0.00980785 0.66 -0.0019509
-0.00923879 0.66 -0.00382683
-0.0083147 0.66 -0.0055557
-0.00707107 0.66 -0.00707107
-0.0055557 0.66 -0.0083147
-0.00382683 0.66 -0.0092388
-0.0019509 0.66 -0.00980785
1.19249e-10 0.66 -0.01
0.0019509 0.66 -0.00980785
0.00382684 0.66 -0.00923879
0.0055557 0.66 -0.00831469
0.00707107 0.66 -0.00707107
0.0083147 0.66 -0.0055557
0.0092388 0.66 -0.00382683
0.00980785 0.66 -0.0019509
1.07 0.04 0
1.04944 0.04 0.208747
0.988551 0.04 0.409471
0.889672 0.04 0.59446
0.756604 0.04 0.756604
0.59446 0.04 0.889672
0.409471 0.04 0.988551
0.208747 0.04 1.04944
-4.67712e-08 0.04 1.07
-0.208747 0.04 1.04944
-0.409471 0.04 0.988551
-0.59446 0.04 0.889672
-0.756604 0.04 0.756604
-0.889672 0.04 0.59446
-0.988551 0.04 0.409471
-1.04944 0.04 0.208747
-1.07 0.04 -9.35424e-08
-1.04944 0.04 -0.208747
-0.988551 0.04 -0.409471
-0.889672 0.04 -0.59446
-0.756604 0.04 -0.756604
-0.59446 0.04 -0.889673
-0.409471 0.04 -0.988551
-0.208747 0.04 -1.04944
1.27596e-08 0.04 -1.07
0.208747 0.04 -1.04944
0.409471 0.04 -0.988551
0.59446 0.04 -0.889672
0.756604 0.04 -0.756604
0.889672 0.04 -0.59446
0.988551 0.04 -0.409471
1.04944 0.04 -0.208747
1.05 -0.69 0
1.02982 -0.69 0.204845
0.970073 -0.69 0.401818
0.873043 -0.69 0.583349
0.742462 -0.69 0.742462
0.583349 -0.69 0.873043
0.401818 -0.69 0.970073
0.204845 -0.69 1.02982
-4.5897e-08 -0.69 1.05
-0.204845 -0.69 1.02982
-0.401818 -0.69 0.970073
-0.583349 -0.69 0.873043
-0.742462 -0.69 0.742462
-0.873043 -0.69 0.583349
-0.970074 -0.69 0.401817
-1.02982 -0.69 0.204845
-1.05 -0.69 -9.17939e-08
-1.02982 -0.69 -0.204845
-0.970073 -0.69 -0.401818
-0.873043 -0.69 -0.583349
-0.742462 -0.69 -0.742462
-0.583348 -0.69 -0.873043
-0.401817 -0.69 -0.970074
-0.204845 -0.69 -1.02982
1.25211e-08 -0.69 -1.05
0.204845 -0.69 -1.02982
0.401818 -0.69 -0.970073
0.583349 -0.69 -0.873043
0.742462 -0.69 -0.742462
0.873043 -0.69 -0.583349
0.970074 -0.69 -0.401818
1.02982 -0.69 -0.204845
0.53 -0.88 0
0.519816 -0.88 0.103398
0.489656 -0.88 0.202822
0.440679 -0.88 0.294452
0.374767 -0.88 0.374767
0.294452 -0.88 0.440679
0.202822 -0.88 0.489656
0.103398 -0.88 0.519816
-2.3167e-08 -0.88 0.53
